Title ID HEX,Title ID DEC,Serial Number,Title Name,Publisher,Region,Rating,Version,Media Type,Init Flags,Entry Point,Cert Timestamp,MD5 Checksum
0x534300FA,1396900090,SC-250,Hitman Blood Money,SCi Games,(7) PAL + Japan + USA / Canada,(2) M - Mature,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8D683D1) Retail,Tue Mar 21 21:43:46 2006,DACF63C93740A5B21A62E2C4B1EA69DF
0x45530009,1163067401,ES-009,Hitman2: Silent Assassin,Eidos Interactive,(4) PAL,(0) RP - ALL,0x0000000E,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD31AA) Retail,Fri Nov 22 00:05:10 2002,F18F50EE7B832488B51E972959C8422F
0x54510089,1414594697,TQ-137,Hot Wheels Stunt Track Challenge,THQ,(3) Japan + USA / Canada,(4) E - Everyone,0x00000003,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DFCF07) Retail,Mon Sep 27 21:56:31 2004,FBA39421AE10260C85F4D1281F12F96A
0x42530011,1112735761,BS-017,IHRA Sportsman,Bethesda Softworks,(1) USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E65C14) Retail,Sat Aug 13 06:03:12 2005,E0001EC7F297A566EC9AA2C7E64FCDBA
0x4C410007,1279328263,LA-007,Indiana Jones,LucasArts,(4) PAL,(0) RP - ALL,0x00000002,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8BBB4CE) Retail,Wed Feb 26 02:00:29 2003,38B6043A21D7A9EF40726403804BD127
0x454D001E,1162674206,EM-030,Jacked,Empire Interactive,(4) PAL,(0) RP - ALL,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8E43728) Retail,Mon Oct 03 19:42:31 2005,AA7E6F13AAA456F803C7C3EAC6CFE828
0x4C41000B,1279328267,LA-011,Jedi Knight: Jedi Academy,LucasArts,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F070CE) Retail,Fri Oct 24 07:33:34 2003,220067CCBD93C2B119F7521C2CA348E9
0x49470018,1229389848,IG-024,Jet Set Radio Future,Infogrames,(4) PAL,(0) RP - ALL,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E8DD73) Retail,Tue Feb 19 01:59:21 2002,96F6CDAE4A5F53B0B29598AD3C83938E
0x545100EF,1414594799,TQ-239,Juiced,THQ,(7) PAL + Japan + USA / Canada,(3) T - Teen,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E6A6E1) Retail,Thu Mar 31 23:26:05 2005,3F4399A5947E98B9681DDF4F08241A56
0x56550021,1448411169,VU-033,Jurassic Park: Operation Genesis,Vivendi Universal Games,(3) Japan + USA / Canada,(3) T - Teen,0x00000002,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8FD7A4F) Retail,Tue Feb 04 07:38:22 2003,DC92F9F76F7BCC7BE661A8813B7F0400
0x534300FB,1396900091,SC-251,Just Cause,SCi Games,(7) PAL + Japan + USA / Canada,(2) M - Mature,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD6B7D) Retail,Tue Aug 01 21:48:04 2006,F6D32D9768AF8B91F28FF2745E03AA57
0x4D53000C,1297285132,MS-012,Kakuto Chojin,Microsoft Game Studios,(2) Japan,(0) RP - ALL,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F39F66) Retail,Wed Dec 04 13:06:08 2002,2AA21F8C693BD00B237B3C226FDF73A7
0x41560002,1096155138,AV-002,Kelly Slater's Pro Surfer,Activision,(4) PAL,(0) RP - ALL,0x00000003,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8E6BD72) Retail,Thu Sep 12 18:37:26 2002,AFA7BECD84B56F174235BAE60E2BA864
0x584B000A,1481310218,XK-010,Kiosk OZ/NZ XMAS,Xbox kiosk disk,(4) PAL,(0) RP - ALL,0x00000005,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000010) ,(0xA8FD0786) Retail,Mon Jun 28 21:10:16 2004,ABF68E1A7CE19F4FF526788B734A5539
0x4D530031,1297285169,MS-049,Kung Fu Chaos,Microsoft Game Studios,(2) Japan,(0) RP - ALL,0x00000004,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E1DB1B) Retail,Thu Mar 13 12:07:32 2003,973C8736EFFDDB47D38AF7C5B4ABC0E2
0x45530001,1163067393,ES-001,Mad Dash Racing,Eidos Interactive,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F6890D) Retail,Thu Nov 01 15:37:40 2001,FF614676DC907DBD60E2CAA24FF3CBA9
0x4541023B,1161888315,EA-571,Madden NFL 09,Electronic Arts (EA),(3) Japan + USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8C831C7) Retail,Mon Jun 23 18:30:43 2008,95B0EB7B189A2B3583658EFFEE406087
0x4947000E,1229389838,IG-014,Magic: The Gathering - Battlegrounds,Infogrames,(7) PAL + Japan + USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DE264C) Retail,Thu Oct 30 07:51:40 2003,55DE7FB25716D7F4A679FA1834FE9E70
0x54540019,1414791193,TT-025,Manhunt,Take-Two Interactive Software,(1) USA / Canada,(2) M - Mature,0x00000003,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E3B363) Retail,Wed Mar 31 07:55:37 2004,CEE2271A50242C660D0DED4B00E19EFF
0x4156005C,1096155228,AV-092,Marvel: Ultimate Alliance,Activision,(7) PAL + Japan + USA / Canada,(3) T - Teen,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8D4877A) Retail,Wed Aug 16 05:30:03 2006,315CBD8C7603FF32F80D6AFDBFA0D9D4
0x4D530017,1297285143,MS-023,MechAssault,Microsoft Game Studios,(5) PAL + USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD3A12) Retail,Fri Oct 18 07:21:40 2002,4BCD71FBDFD60C59A0F13DD1C842D327
0x43430011,1128464401,CC-017,Megaman Anniversary Collection,Capcom,(1) USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x80000005) Unused high bit (8)? + 64MB RAM limit + Mount Utility Drive,(0xA8A0C159) Retail,Thu Feb 17 06:58:47 2005,4C6E6B5C26444929FCB5395E445D4CED
0x54540008,1414791176,TT-008,Midnight Club 2,Take-Two Interactive Software,(1) USA / Canada,(3) T - Teen,0x00000003,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD440F) Retail,Fri May 23 13:38:18 2003,4D61AF6D234856A48F19CCBA306D6D5B
0x4D53002A,1297285162,MS-042,Midtown Madness 3,Microsoft Game Studios,(1) USA / Canada,(4) E - Everyone,0x00000004,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F46BFE) Retail,Wed May 14 06:09:42 2003,E4A13E3946F266272A766F2B672BE6BE
0x4D57002D,1297547309,MW-045,Midway Arcade Treasures 3,Midway Games,(5) PAL + USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FDABDC) Retail,Mon Sep 05 18:30:04 2005,09235A714C2469DBD6C3738564AA6681
0x42530001,1112735745,BS-001,Morrowind,Bethesda Softworks,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x80000001) Unused high bit (8)? + Mount Utility Drive,(0xA8FDFA44) Retail,Fri May 31 05:21:30 2002,48F2EA5B92E846B548CFB98FABFDD74A
0x55530015,1431502869,US-021,Morrowind,Ubisoft,(4) PAL,(0) RP - ALL,0x00000002,(0x00000002) XBOX DVD,(0x80000001) Unused high bit (8)? + Mount Utility Drive,(0xA8FDE10B) Retail,Fri Oct 25 19:06:57 2002,118AD1CF0E3CEBBEFBBAA313D68A6825
0x42530005,1112735749,BS-005,Morrowind Game of the Year,Bethesda Softworks,(1) USA / Canada,(3) T - Teen,0x00000103,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8FDEF46) Retail,Tue Oct 21 09:23:29 2003,17BD6AD53E4F1F91FEB6E2A80D3E0772
0x42530005,1112735749,BS-005,Morrowind Game of the Year,Bethesda Softworks,(4) PAL,(0) RP - ALL,0x00000005,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8FDEE34) Retail,Mon May 31 18:14:07 2004,ECE8AAC7818E0C454FBE3C75A3B0C33B
0x54510008,1414594568,TQ-008,MotoGP,THQ,(1) USA / Canada,(4) E - Everyone,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FDE812) Retail,Wed Apr 24 07:45:36 2002,9DB641BF896FC4F04E5E59E73D628D07
0x54540015,1414791189,TT-021,Motocross Mania 3,Take-Two Interactive Software,(5) PAL + USA / Canada,(3) T - Teen,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F65DA6) Retail,Tue Feb 08 22:26:46 2005,D49556035984A9CFD4BAE6C57F42DC28
0x56430001,1447231489,VC-001,Muzzle Flash,Victor Interactive Software,(2) Japan,(0) RP - ALL,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F145BC) Retail,Wed Feb 05 08:01:56 2003,D83C4169537F1272947815EB58D5F1A1
0x45410028,1161887784,EA-040,NFS Hot Pursuit 2,Electronic Arts (EA),(1) USA / Canada,(4) E - Everyone,0x00000002,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8F12A9F) Retail,Thu Aug 29 06:06:55 2002,5A61D2A58A9520757282A6F41569C5E3
0x54430003,1413677059,TC-003,NINJA GAIDEN,Tecmo,(4) PAL,(0) RP - ALL,0x00011005,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8CCFAD1) Retail,Wed Apr 07 02:08:52 2004,ED996824597613648889965E05A56E0D
0x53450088,1397031048,SE-136,OutRun 2006: Coast 2 Coast,SEGA,(7) PAL + Japan + USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F80375) Retail,Fri Mar 03 22:35:29 2006,E97913B618884F5B26A73A005E72320E
0x4D53004A,1297285194,MS-074,PSO,Microsoft Game Studios,(1) USA / Canada,(3) T - Teen,0x00000004,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8CD4805) Retail,Tue Mar 18 08:12:32 2003,A2100C6D5645AE62F621F5E273FCCCBB
0x44430003,1145241603,DC-003,Painkiller,DreamCatcher Interactive,(1) USA / Canada,(2) M - Mature,0x00000004,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8FF9746) Retail,Fri Jun 30 05:00:03 2006,C1594A5528CDF2A16424BE571249F95F
0x41560018,1096155160,AV-024,Pitfall: The Lost Expedition,Activision,(1) USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EA6990) Retail,Thu Dec 11 08:23:33 2003,469A81727DB8159755617ABD7D41735D
0x41480002,1095237634,AH-002,Playboy the Mansion,ARUSH Entertainment,(1) USA / Canada,(2) M - Mature,0x00000003,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x80000007) Unused high bit (8)? + 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8ECCA88) Retail,Fri Jan 07 07:52:42 2005,6DA8CB166895110EF39AE50C69614EA1
0x5553003B,1431502907,US-059,Prince of Persia WW,Ubisoft,(7) PAL + Japan + USA / Canada,(2) M - Mature,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8C130E7) Retail,Thu Nov 11 22:26:21 2004,32190BF112D1C51FDB093EEB85FB2CCF
0x41540003,1096024067,AT-003,ProFishingChallenge,Atlus,(1) USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FFDEB4) Retail,Thu Aug 12 05:43:04 2004,90657E9E320EC9176637D7B59A2282BB
0x4D530003,1297285123,MS-003,Project Gotham Racing,Microsoft Game Studios,(4) PAL,(0) RP - ALL,0x00000005,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F10E34) Retail,Sat Feb 23 00:16:44 2002,FA70B435CE1104AE5E272D189FA11B96
0x4D53004B,1297285195,MS-075,Project Gotham Racing 2,Microsoft Game Studios,(4) PAL,(0) RP - ALL,0x00000002,(0x00000002) XBOX DVD,(0x80000004) Unused high bit (8)? + 64MB RAM limit,(0xA8E5739C) Retail,Thu Oct 16 10:05:59 2003,170B9966DD56A74607C488292E955EB0
0x4D4A0012,1296695314,MJ-018,Psychonauts,Majesco Entertainment,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E2FC7A) Retail,Thu Mar 31 05:12:13 2005,41855BB2700B5A56C3D89F5CFF7877DF
0x4A410001,1245773825,JA-001,Pulse Racer,Jaleco,(1) USA / Canada,(4) E - Everyone,0x001F4201,(0x00000002) XBOX DVD,(0x80000005) Unused high bit (8)? + 64MB RAM limit + Mount Utility Drive,(0xA8F24F00) Retail,Tue Oct 22 07:03:34 2002,F2C83F9A6960FDAA46CD6D9EE8B717B0
0x54540011,1414791185,TT-017,Pure Pinball,Take-Two Interactive Software,(1) USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8F4CD67) Retail,Thu Jul 08 05:48:48 2004,48A6A4462DB63A7F595AAEDB07891834
0x4D530015,1297285141,MS-021,Quantum Redshift,Microsoft Game Studios,(1) USA / Canada,(3) T - Teen,0x00000004,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F2A6A9) Retail,Wed Aug 28 05:52:40 2002,6296BFA70F0B1582D2BA549EA8F8614A
0x4B420007,1262616583,KB-007,RPM Tuning,Kemco,(1) USA / Canada,(3) T - Teen,0x00000003,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EFAC74) Retail,Wed Feb 02 07:51:22 2005,E6C55648CE1D661CBD0E3FCC4D908A92
0x434D0011,1129119761,CM-017,Race Driver 2,Codemasters,(1) USA / Canada,(3) T - Teen,0x00000002,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E7E5B7) Retail,Fri Feb 27 07:56:34 2004,02ADCDC3BB9D918D5F0762D99B72D568
0x434D0011,1129119761,CM-017,Race Driver 2,Codemasters,(4) PAL,(0) RP - ALL,0x00000005,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E7E5B7) Retail,Fri Feb 27 01:12:42 2004,0801ECDF32C01811CEFA714BF0768078
0x434D0050,1129119824,CM-080,Race Driver 3,Codemasters,(4) PAL,(0) RP - ALL,0x00000004,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DCC1EF) Retail,Mon Jan 16 22:04:57 2006,672F369BBD989D76D90A7D72F0B1555E
0x55530013,1431502867,US-019,RainbowSix 3,Ubisoft,(7) PAL + Japan + USA / Canada,(2) M - Mature,0x00000001,(0x00000002) XBOX DVD,(0x80000001) Unused high bit (8)? + Mount Utility Drive,(0xA8F5A7CC) Retail,Fri Oct 10 06:23:36 2003,F50C1AD9A899C2F497D28BDB2CE7A2D2
0x54510109,1414594825,TQ-265,Ratatouille,THQ,(1) USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8EAFEBC) Retail,Fri Mar 16 20:57:32 2007,720EA7F0A16B727CD98D717C6B87081A
0x56550026,1448411174,VU-038,Riddick,Vivendi Universal Games,(3) Japan + USA / Canada,(2) M - Mature,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8BDAC21) Retail,Fri Apr 23 05:48:45 2004,B17E11CB89B52DB0D76018CE0D33C03B
0x4D570018,1297547288,MW-024,RoadKill,Midway Games,(1) USA / Canada,(2) M - Mature,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EBE6ED) Retail,Tue Sep 09 05:55:45 2003,717C931E6ECE419FF48BF29FBE0B948F
0x544D0002,1414332418,TM-002,Robotech: Battlecry,TDK Mediactive,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD6634) Retail,Sat Aug 17 06:00:37 2002,D947AFA881E084EE5F7C8255B754A2F1
0x4A410006,1245773830,JA-006,Room Zoom - Race for Impact,Jaleco,(1) USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8F02092) Retail,Wed May 19 05:50:29 2004,075D30EA8857EB7A62D449CE814CF145
0x4541003C,1161887804,EA-060,SSX 3,Electronic Arts (EA),(1) USA / Canada,(4) E - Everyone,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E44D89) Retail,Sat Sep 27 06:13:09 2003,CC1DA3C044EE1160029E8596ED1B5233
0x534E0004,1397620740,SN-004,Samurai ShoDown V,SNK,(7) PAL + Japan + USA / Canada,(3) T - Teen,0x00000003,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DC0EDD) Retail,Thu Dec 29 08:16:36 2005,6501C81C71B4EBF09043A051483587F1
0x454C0001,1162608641,EL-001,Scrapland,Enlight Software,(7) PAL + Japan + USA / Canada,(3) T - Teen,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000000) No flags set,(0xA8E420DE) Retail,Fri Nov 12 07:57:48 2004,A40640B3A23CE730B59293F90AC41838
0x56550017,1448411159,VU-023,Seablade,Vivendi Universal Games,(1) USA / Canada,(3) T - Teen,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FBA018) Retail,Fri Oct 18 07:21:39 2002,A29EA18941B86413105EF84A1D23B96D
0x54540004,1414791172,TT-004,Serious Sam,Take-Two Interactive Software,(1) USA / Canada,(2) M - Mature,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FF80FE) Retail,Wed Oct 09 07:00:55 2002,1D250F8D41736180C5979223D4D332B6
0x41560050,1096155216,AV-080,Shamu's Deep Sea Adventures,Activision,(7) PAL + Japan + USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD45A1) Retail,Thu Oct 06 05:04:05 2005,AC694DD5379752D2716AF8F1B644805D
0x54540083,1414791299,TT-131,Shattered Union,Take-Two Interactive Software,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EFA5A2) Retail,Tue Sep 20 06:37:59 2005,D6D1C88CB5BEB3F79D418174DCBEA7AC
0x4E4D0001,1313669121,NM-001,Smashing Drive,Namco,(1) USA / Canada,(3) T - Teen,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F57B1E) Retail,Sat Apr 20 10:20:29 2002,662D139BDC14CF5995BB10BA7CFB165C
0x4D530023,1297285155,MS-035,Sneakers,Microsoft Game Studios,(1) USA / Canada,(4) E - Everyone,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F51232) Retail,Sat Jul 27 05:38:49 2002,14D108BDD21368A38CDF8E4DC7F6063D
0x54510023,1414594595,TQ-035,Sphinx,THQ,(3) Japan + USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E07715) Retail,Fri Oct 10 05:30:18 2003,9307398210E34AD52153B58529959D25
0x4947001B,1229389851,IG-027,Splashdown,Infogrames,(1) USA / Canada,(4) E - Everyone,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EFFFA0) Retail,Fri May 31 05:24:08 2002,38F188B85D3A24427F6D1E16BC781116
0x55530019,1431502873,US-025,Splinter Cell 2,Ubisoft,(7) PAL + Japan + USA / Canada,(3) T - Teen,0x00000002,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8E2C711) Retail,Fri Feb 27 21:26:36 2004,A2B7A02127D199717610991F44D16531
0x4E4D0013,1313669139,NM-019,Street Racing Syndicate,Namco,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8DF197D) Retail,Thu Aug 05 03:14:18 2004,7DC49476BC24514DB7A18C67F66B6116
0x4D53000A,1297285130,MS-010,Sudeki,Microsoft Game Studios,(7) PAL + Japan + USA / Canada,(2) M - Mature,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DA90A8) Retail,Fri Jul 02 05:52:45 2004,227B190DBD1F517B237591EF88217CDF
0x5451001C,1414594588,TQ-028,Tetris Worlds Live,THQ,(4) PAL,(0) RP - ALL,0x00000021,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8F40B85) Retail,Thu Sep 04 02:51:23 2003,D968B33A275852DC9B7DC1E89908423C
0x54510018,1414594584,TQ-024,The Punisher,THQ,(3) Japan + USA / Canada,(2) M - Mature,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x80000005) Unused high bit (8)? + 64MB RAM limit + Mount Utility Drive,(0xA8E0F8CF) Retail,Sat Dec 11 07:28:39 2004,FC15D120ED3456BCA528C97FC5861746
0x56550015,1448411157,VU-021,The Simpsons Hit & Run,Vivendi Universal Games,(3) Japan + USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8EE1E22) Retail,Wed Jul 30 04:58:42 2003,2E041D73315D2286FA2377A0303CC813
0x45410013,1161887763,EA-019,The Simpsons Road Rage,Electronic Arts (EA),(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8F5D4C4) Retail,Fri Nov 02 11:03:05 2001,A0F6DDDBEA7FEF5154DC844D4674E4B8
0x4541002F,1161887791,EA-047,The Sims",Electronic Arts (EA),(1) USA / Canada,(3) T - Teen,0x00000004,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F02CB5) Retail,Fri Mar 14 08:55:15 2003,D366F29127FB771107A64A9E581FB94A
0x4553000A,1163067402,ES-010,TimeSplitters 2,Eidos Interactive,(1) USA / Canada,(3) T - Teen,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E0B832) Retail,Wed Oct 09 11:51:14 2002,FE04E4E1AC98AD0C304F8A23ABB4ACAD
0x5345000F,1397030927,SE-015,ToeJam & Earl III,SEGA,(4) PAL,(0) RP - ALL,0x00001104,(0x00000002) XBOX DVD,(0x00000000) No flags set,(0xA8FD6C66) Retail,Tue Dec 10 07:46:30 2002,59444859D5C47E491913F40474C0846B
0x4D4A0002,1296695298,MJ-002,Totaled,Majesco Entertainment,(1) USA / Canada,(3) T - Teen,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FB3B6F) Retail,Thu Jul 25 06:10:12 2002,CCF45CDBC10160DA8BCFFE31070D24D7
0x41540001,1096024065,AT-001,Touge R (JPN),Atlus,(7) PAL + Japan + USA / Canada,(0) RP - ALL,0x00000001,(0x400001FF) Unlock HDD + USB Dongle? + DVD_9_RW + DVD_5_RW + DVD_9_RO + DVD_5_RO + CD + Any CD / DVD + XBOX DVD + HDD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F094C1) Retail,Thu Oct 03 11:49:38 2002,61612633078681B4F34B316F32F33995
0x54510007,1414594567,TQ-007,Toxic Grind,THQ,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F2CEA1) Retail,Wed Sep 18 05:49:41 2002,353BE97DB6942D6EC8352CF9614AA493
0x49470004,1229389828,IG-004,TransWorld Snowboarding,Infogrames,(1) USA / Canada,(3) T - Teen,0x00000003,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD6DF8) Retail,Tue Oct 01 07:48:38 2002,27A1D4A0332F2A2104ED995367FD702B
0x4947003D,1229389885,IG-061,Trivial Pursuit: Unhinged,Infogrames,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x80000005) Unused high bit (8)? + 64MB RAM limit + Mount Utility Drive,(0xA8FACD17) Retail,Sat Mar 06 07:41:27 2004,0DC24BDD3B08DBCEBB448F6820F66563
0x49470024,1229389860,IG-036,Unreal Championship,Infogrames,(5) PAL + USA / Canada,(2) M - Mature,0x00000505,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DD9690) Retail,Fri Nov 08 07:52:59 2002,FBED1C0829691B9151EB429573F3A801
