Title ID HEX	Title ID DEC	Serial Number	Title Name	Publisher	Region	Rating	Version	Media Type	Init Flags	Entry Point	Cert Timestamp	MD5 Checksum
0x41560040	1096155200	AV-064	Bicycle Casino	Activision	(7) PAL + Japan + USA / Canada	(4) E - Everyone	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E496A9) Retail	Sat Oct 09 06:23:56 2004	6E6470DF174D05F5B88069DB15CDE6D8
0x454D0002	1162674178	EM-002	Big Mutha Truckers	Empire Interactive	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8F20164) Retail	Sat May 24 06:36:59 2003	EF6FC57C74EA9883F8A58A3DB6834D18
0x454D0017	1162674199	EM-023	Big Mutha Truckers 2	Empire Interactive	(3) Japan + USA / Canada	(2) M - Mature	0x00000002	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8E7EE9F) Retail	Wed Jul 13 06:37:46 2005	992767BBE774729C77DFBE0AF876E88E
0x53550001	1398079489	SU-001	BistroCupid	Success Corporation	(2) Japan	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8F46488) Retail	Thu Mar 14 14:05:26 2002	C6B55A6709C01F88632590247F3EBEC8
0x45410083	1161887875	EA-131	Black	Electronic Arts (EA)	(1) USA / Canada	(2) M - Mature	0x00000002	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FE0D94) Retail	Tue Jan 24 16:01:34 2006	EF09DF225DB8FBB97F0AFCCAC7A7FAAF
0x58490004	1481179140	XI-004	Black Stone	XPEC Entertainment and Idea Factory	(5) PAL + USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8EC7DF6) Retail	Sat Dec 14 07:38:11 2002	C131FF28AB2785ED436CE5C86CA1AF49
0x41560005	1096155141	AV-005	Blade II	Activision	(1) USA / Canada	(2) M - Mature	0x00000002	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F1C377) Retail	Fri Aug 09 05:49:36 2002	FC5BF791AAC17B3F8A3D1DAC77B752E0
0x55530057	1431502935	US-087	Blazing Angels: SOWWII	Ubisoft	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000002	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8E70A91) Retail	Wed Mar 08 07:55:31 2006	2A121101A63F9BD23929F33D03E251CC
0x4D570026	1297547302	MW-038	Blitz: The League	Midway Games	(1) USA / Canada	(2) M - Mature	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8D53F04) Retail	Tue Sep 27 06:00:15 2005	FB61174A3CE9E9BFD16114C38D7485DB
0x45530006	1163067398	ES-006	Blood Omen 2	Eidos Interactive	(1) USA / Canada	(2) M - Mature	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8ED407C) Retail	Sat Mar 02 06:18:51 2002	9FF850B58AA3C8A3227E25C2480D1C99
0x4D530010	1297285136	MS-016	Blood Wake	Microsoft Game Studios	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F1B6F4) Retail	Thu Nov 29 06:08:18 2001	63877AABBA68101E122194A289A36E3F
0x56560021	1448476705	VV-033	BloodRayne	Vivendi Universal Games	(4) PAL	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E80998) Retail	Fri Mar 21 20:19:30 2003	7F8A95AE8384923EECFA5E805D24D770
0x4D4A0001	1296695297	MJ-001	BloodRayne	Majesco Entertainment	(1) USA / Canada	(2) M - Mature	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E8083A) Retail	Thu Sep 19 06:21:31 2002	0C45ABF4E4BD37337FFF5523FE7DD177
0x4D4A000D	1296695309	MJ-013	BloodRayne 2	Majesco Entertainment	(1) USA / Canada	(2) M - Mature	0x00000003	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DA0DD9) Retail	Thu Sep 23 05:45:14 2004	6134CC78619910C011E60C2C87F57364
0x4D4A0008	1296695304	MJ-008	Blowout	Majesco Entertainment	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8EE6426) Retail	Tue Oct 14 06:51:34 2003	F2F62CB4F08D4EA28ACDF7BB0550DDF4
0x494C0002	1229717506	IL-002	Braveknight	Interlex Corporation	(2) Japan	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F975F9) Retail	Tue Sep 10 10:51:17 2002	BBEA5ED70CBD0784CDF523F8F788F50A
0x42530012	1112735762	BS-018	Breeders' Cup World Thoroughbred Champio	Bethesda Softworks	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8F52701) Retail	Wed Aug 31 05:57:48 2005	A925A7F83627A1D8D16677C02FC53E22
0x5451001D	1414594589	TQ-029	Broken Sword - The Sleeping Dragon	THQ	(1) USA / Canada	(3) T - Teen	0x00000005	(0x00000002) XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8F76EFF) Retail	Sat Nov 08 07:25:54 2003	E93F800470A089377789B7BD63B1C8F1
0x5553003C	1431502908	US-060	Brothers In Arms	Ubisoft	(7) PAL + Japan + USA / Canada	(2) M - Mature	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x80000004) Unused high bit (8)? + 64MB RAM limit	(0xA8DD9357) Retail	Fri Feb 18 21:37:53 2005	D862803A9D117B016383E457FF78B7BA
0x56550016	1448411158	VU-022	Bruce Lee: QOD	Vivendi Universal Games	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8FD6894) Retail	Sat Jun 08 05:29:06 2002	39018CEB82534091F4C8F91EE00DB2E2
0x56560002	1448476674	VV-002	Bruce Lee: QOD	Vivendi Universal Games	(4) PAL	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8FD6894) Retail	Wed Jul 03 19:16:13 2002	EB2E2446E4C1084D7F5A0615B0E515C7
0x4D53001E	1297285150	MS-030	Brute Force	Microsoft Game Studios	(1) USA / Canada	(2) M - Mature	0x00000006	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8D30AB4) Retail	Fri May 09 10:31:19 2003	3E8020309EED379374AB8DF264726107
0x56550005	1448411141	VU-005	Buffy : Chaos Bleeds	Vivendi Universal Games	(3) Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8EE2CAD) Retail	Sat Jul 12 06:11:23 2003	EEDAAB01D2BDE6102A78079D913BCFB0
0x45410012	1161887762	EA-018	Buffy: The Vampire Slayer	Electronic Arts (EA)	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8ABC909) Retail	Tue Jul 30 09:11:43 2002	55653C59A64388CFB0539F55E2C6EDC0
0x4D5300D2	1297285330	MS-210	Burger King: Big Bumpin	Microsoft Game Studios	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F55547) Retail	Wed Oct 04 03:14:09 2006	3CEAAB02A543B1DBEB10C9B4B55C365B
0x4D5300D3	1297285331	MS-211	Burger King: Sneak King	Microsoft Game Studios	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FA6001) Retail	Tue Sep 26 09:54:24 2006	BF6C09843B7D713AA41237D284D34715
0x41430006	1094909958	AC-006	Burnout	Acclaim Entertainment	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000002) XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8FD3754) Retail	Tue Mar 26 08:42:01 2002	B292631B2C5498BF8153BFDCE96C0426
0x41430019	1094909977	AC-025	Burnout 2	Acclaim Entertainment	(1) USA / Canada	(4) E - Everyone	0x00000003	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F272FE) Retail	Sat Apr 19 05:32:44 2003	9CBDEBDF91ADC0299B1375F1E1060A97
0x4541005B	1161887835	EA-091	Burnout 3	Electronic Arts (EA)	(4) PAL	(0) RP - ALL	0x00000002	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E17C6C) Retail	Thu Aug 12 18:10:21 2004	3019A18243B6C79519A504F8E2DF22A1
0x4541005B	1161887835	EA-091	Burnout 3	Electronic Arts (EA)	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E17FAC) Retail	Sat Aug 07 02:28:48 2004	7827E37714CAF7DB5E1E7A71F4996CB6
0x45410076	1161887862	EA-118	Burnout Revenge	Electronic Arts (EA)	(1) USA / Canada	(4) E - Everyone	0x00000005	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E19946) Retail	Tue Aug 30 05:28:55 2005	E65D60938665105ED0C13DEB08CFCFFE
0x4D450001	1296367617	ME-001	C.A.T. ～サイバーアタックチーム～	Medix	(2) Japan	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8FD4818) Retail	Thu May 22 06:39:07 2003	690E519FE40DC06F3031AEB80668262F
0x43430008	1128464392	CC-008	CAPCOM VS. SNK2 EO	Capcom	(1) USA / Canada	(3) T - Teen	0x00000002	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E460A0) Retail	Tue Dec 17 04:44:49 2002	610B6A32AD64943D3EECF4D609F08D8C
0x53430006	1396899846	SC-006	CDS II	SCi Games	(4) PAL	(0) RP - ALL	0x00000101	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F7384D) Retail	Wed Aug 13 01:22:49 2003	ED44C573F5D91F6C64EF67CA34C9F57E
0x53430006	1396899846	SC-006	CDS II	SCi Games	(1) USA / Canada	(3) T - Teen	0x00000002	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F723BD) Retail	Sat Sep 13 06:12:13 2003	46C6D87D26A6F19E45B394BA34042A8B
0x43430005	1128464389	CC-005	CIRCUS DRIVE	Capcom	(2) Japan	(0) RP - ALL	0x00000004	(0x00000002) XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8FD6934) Retail	Thu Aug 07 11:06:00 2003	F3F9E41AF6FD2D473BBDC7F821EBA703
0x4553000C	1163067404	ES-012	CM 2002/03	Eidos Interactive	(4) PAL	(0) RP - ALL	0x00000002	(0x00000002) XBOX DVD	(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive	(0xA8AFFA60) Retail	Mon Nov 18 23:12:12 2002	2B2BDD6C98FE5180326D609CA8FDDDD2
0x47560003	1196818435	GV-003	COMBAT	Groove Games	(1) USA / Canada	(2) M - Mature	0x00000002	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x80000001) Unused high bit (8)? + Mount Utility Drive	(0xA8DABC50) Retail	Tue Mar 01 07:37:20 2005	550F2CD8FCBE6952A70A988D6035DCA3
0x49470023	1229389859	IG-035	CRAZY TAXI 3	Infogrames	(4) PAL	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F2735F) Retail	Thu Aug 15 19:04:01 2002	0DBE822F5F66F0EDFEF8FFFF1EF9345A
0x49470023	1229389859	IG-035	CRAZY TAXI 3	Infogrames	(4) PAL	(0) RP - ALL	0x00000002	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F2735F) Retail	Wed Nov 06 00:25:43 2002	1F000832EE08B00285A24A97F958C81A
0x53450004	1397030916	SE-004	CRAZY TAXI 3 High Roller	SEGA	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F25B9F) Retail	Wed Jun 26 06:13:25 2002	E7BC4849E82DD3BE24FFD4A973E63AF2
0x53450004	1397030916	SE-004	CRAZY TAXI 3 High Roller	SEGA	(2) Japan	(0) RP - ALL	0x00000002	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F25E9F) Retail	Mon Jul 01 13:00:21 2002	18A8873932612BB8AD86910FFB5D8CFE
0x55530020	1431502880	US-032	CROUCHING TIGER	Ubisoft	(4) PAL	(0) RP - ALL	0x00000002	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F30353) Retail	Fri Nov 28 21:17:19 2003	77494B41BBECA961EE6F6425B9CCE51A
0x55530020	1431502880	US-032	CROUCHING TIGER	Ubisoft	(3) Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F30AEE) Retail	Wed Nov 19 08:11:03 2003	07BCFBFC8B3F97D3E3D5DFE95D57B026
0x5553003F	1431502911	US-063	CSI:	Ubisoft	(7) PAL + Japan + USA / Canada	(2) M - Mature	0x00000002	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x80000004) Unused high bit (8)? + 64MB RAM limit	(0xA8FD9A26) Retail	Tue Nov 23 08:42:40 2004	85DB3B13B808C6967CABA0DAD190850F
0x48500002	1213202434	HP-002	CT Special Forces	Hip games	(7) PAL + Japan + USA / Canada	(2) M - Mature	0x00000002	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8EEA06B) Retail	Wed Feb 23 00:14:53 2005	44F8B1F3C7E13909DC4BC897700295AD
0x4156003E	1096155198	AV-062	Cabela's Big Game Hunter 2005 Adventures	Activision	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD45A1) Retail	Sat Nov 13 10:59:52 2004	F8ADE86C462DFBF18A1242F3B89C7ECC
0x41560019	1096155161	AV-025	Cabela's Dangerous Hunts	Activision	(4) PAL	(0) RP - ALL	0x00000003	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FDB22C) Retail	Thu Apr 08 01:29:17 2004	ECED8F3E92E8CAC56529C373D6CBAE58
0x41560019	1096155161	AV-025	Cabela's Dangerous Hunts	Activision	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FDB22C) Retail	Tue Oct 28 07:57:50 2003	9D8FEA0662A441CEFD4F1489F806A47C
0x4156003F	1096155199	AV-063	Cabela's Deer Hunt 2005 Season	Activision	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD45A1) Retail	Sat Aug 14 06:23:47 2004	33958F620AD902ADF8F74EC198EF9272
0x4156004D	1096155213	AV-077	Cabela's Outdoor Adventures	Activision	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD45A1) Retail	Sat Aug 06 06:26:41 2005	8BB69D6AB8C53DEE40268372D64DEFC6
0x42530007	1112735751	BS-007	Call of Cthulhu: Dark Corners of the Ear	Bethesda Softworks	(1) USA / Canada	(2) M - Mature	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x80000005) Unused high bit (8)? + 64MB RAM limit + Mount Utility Drive	(0xA8E53B16) Retail	Tue Sep 20 05:56:57 2005	6CA18E691BD47360C99B7EE9BB885B62
0x41560051	1096155217	AV-081	Call of Duty 2: Big Red One	Activision	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E22C68) Retail	Sat Oct 01 04:31:31 2005	96B46E06C8181E31800C97AA0C73A62F
0x41560051	1096155217	AV-081	Call of Duty 2: Big Red One (CE)	Activision	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000004	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E22C68) Retail	Sat Oct 01 04:32:32 2005	3B50372B121DC4E51B2B3DBDA7CBA19D
0x4156005D	1096155229	AV-093	Call of Duty 3	Activision	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000004	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8C2A14F) Retail	Wed Oct 18 04:01:36 2006	DCB87FA2AD7B69795EB2C011BC57E6A1
0x4156002A	1096155178	AV-042	Call of Duty: Finest Hour	Activision	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8EF68DA) Retail	Sat Oct 30 07:35:19 2004	A6FFCB8503513094D57480362DEE49A4
0x43430018	1128464408	CC-024	Capcom Classics Collection	Capcom	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8FDACCD) Retail	Wed Sep 14 06:39:50 2005	EBBFFE124950DC33F363AC6BC0DE300B
0x43430019	1128464409	CC-025	Capcom Classics Vol. 2	Capcom	(3) Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8FDB62D) Retail	Sat Oct 14 06:42:59 2006	72FCA16EBFFF41E2F5DF875D246DB290
0x43430010	1128464400	CC-016	Capcom Fighting Evo./Jam	Capcom	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F1DD0B) Retail	Wed Apr 13 06:36:44 2005	9B933F61C04D43135DDC29358C70CBF6
0x424D0006	1112342534	BM-006	Carmen SanDiego	BAM! Entertainment	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000002) XBOX DVD	(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive	(0xA8FD75BF) Retail	Sat Nov 15 10:03:13 2003	A506893AEC5FE23D5006ACFC7C662CE5
0x545100F2	1414594802	TQ-242	Cars	THQ	(3) Japan + USA / Canada	(4) E - Everyone	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DAE139) Retail	Tue Apr 18 05:55:13 2006	A263ABDE4C0D9CD34361B6100D324CE6
0x545100F2	1414594802	TQ-242	Cars	THQ	(4) PAL	(0) RP - ALL	0x00000003	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DAEB99) Retail	Mon Apr 24 18:49:15 2006	C4D0A20117B1B6537DFDB1BEC99AA5F4
0x545100F2	1414594802	TQ-242	Cars	THQ	(4) PAL	(0) RP - ALL	0x00000004	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DA9AC9) Retail	Mon Jun 26 18:09:30 2006	C0E235E61D82BB90888D7ECACC883BF3
0x545100F2	1414594802	TQ-242	Cars	THQ	(4) PAL	(0) RP - ALL	0x00000002	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DAE129) Retail	Fri Apr 21 19:44:09 2006	EEC90B72D1E456B533F88000BA63A7CB
0x54540010	1414791184	TT-016	Carve	Take-Two Interactive Software	(5) PAL + USA / Canada	(4) E - Everyone	0x00000003	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F8E9D0) Retail	Tue Jan 06 22:55:41 2004	7DD34B5C03B76D650102E93582F9BA9C
0x4B4E002D	1263403053	KN-045	Castlevania CoD	Konami	(3) Japan + USA / Canada	(2) M - Mature	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8C67EEB) Retail	Wed Sep 21 05:52:09 2005	92176FDDF071667F596680DF64DED7FE
0x4541005C	1161887836	EA-092	Catwoman	Electronic Arts (EA)	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F46ECC) Retail	Fri Jul 02 06:12:51 2004	C144B227C0305FF6773288289BE02B0B
0x45410011	1161887761	EA-017	Cel Damage	Electronic Arts (EA)	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8F8D7C0) Retail	Sat Sep 29 07:10:21 2001	9813417EA9B8A5B180E2D3101AC5E20D
0x584D0003	1481441283	XM-003	Championship Bowling	Evolved Games	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F44C32) Retail	Thu Jan 05 08:15:14 2006	7B1860E07965E82AE191BA55F3B40663
0x45530002	1163067394	ES-002	Championship Manager	Eidos Interactive	(4) PAL	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive	(0xA8ADCCFD) Retail	Mon Mar 25 20:07:40 2002	9182B5190340B88B44C08381C0CF1F63
0x53430100	1396900096	SC-256	Championship Manager 2006	SCi Games	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E3D622) Retail	Wed Apr 19 18:59:38 2006	4F177268EFCA77B7F22E00CF2525888C
0x4553001A	1163067418	ES-026	Championship Manager 5	Eidos Interactive	(4) PAL	(0) RP - ALL	0x00000008	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E4C4B6) Retail	Mon Apr 18 22:51:46 2005	D044E32B00746AE70874811ECE63E29A
0x54540081	1414791297	TT-129	Charlie and the Chocolate Factory	Take-Two Interactive Software	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8EC62E8) Retail	Wed May 25 05:37:35 2005	BE0F24111F664C34BBD63DBD1F280EB5
0x424D0001	1112342529	BM-001	Chase	BAM! Entertainment	(1) USA / Canada	(3) T - Teen	0x00000003	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F12BE0) Retail	Tue Aug 13 06:00:16 2002	33E764D610FC0A932ABDFD09911BBD4D
0x55530039	1431502905	US-057	Chessmaster	Ubisoft	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8EA1D43) Retail	Thu Sep 23 05:45:30 2004	562A7C64735ABB6F876A8DEE24C5A748
0x4B420005	1262616581	KB-005	Chicago Enforcer	Kemco	(1) USA / Canada	(2) M - Mature	0x00000004	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8FD648B) Retail	Thu Feb 10 07:51:24 2005	979D3B46DA4D371544192C7CA6D5F191
0x42560002	1112932354	BV-002	Chicken Little	Buena Vista Games	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8D320C5) Retail	Fri Sep 09 06:39:33 2005	6383BBAA397C93C76F9BD1B4608B5753
0x42560002	1112932354	BV-002	Chicken Little	Buena Vista Games	(4) PAL	(0) RP - ALL	0x00000002	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8D323A5) Retail	Mon Sep 26 18:59:55 2005	D9A49B85076F55004BC1ECA5F6DF59A5
0x45430001	1162018817	EC-001	CircusMaximus	Encore inc	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F2FCBD) Retail	Sat Jan 26 07:49:50 2002	0640E4E6A8A28EE9EC92ACF51C540C80
0x5451000C	1414594572	TQ-012	CircusMaximus	THQ	(4) PAL	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F2920D) Retail	Fri Apr 19 19:28:37 2002	66A980222703BCE56449D453B2E30862
0x5454007D	1414791293	TT-125	Classified: The Sentinel Crisis	Take-Two Interactive Software	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F62233) Retail	Wed Feb 08 09:02:29 2006	2D4118C31EA3DFE7A87FEBC141D39356
0x54540012	1414791186	TT-018	Close Combat: First to Fight	Take-Two Interactive Software	(1) USA / Canada	(3) T - Teen	0x00000002	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDA01B) Retail	Sat Mar 19 06:15:53 2005	36B6206362DC91E217039A9AD59739F6
0x54540012	1414791186	TT-018	Close Combat: First to Fight	Take-Two Interactive Software	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDA01B) Retail	Wed Mar 23 23:26:48 2005	64D590075793A275D457496866983757
0x434D003F	1129119807	CM-063	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC729) Retail	Tue Sep 07 23:17:44 2004	972D8E12EB0A7F0013F8E86C7999A7AF
